match_id,season,team,playing_xi
729293,2014,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'RA Jadeja', 'M Manhas', 'R Ashwin', 'BW Hilfenhaus', 'MM Sharma', 'IC Pandey']"
729293,2014,Delhi Daredevils,"['MA Agarwal', 'M Vijay', 'KD Karthik', 'MK Tiwary', 'JP Duminy', 'LRPL Taylor', 'JDS Neesham', 'S Nadeem', 'Mohammed Shami', 'JD Unadkat', 'NM Coulter-Nile']"
1304082,2022,Royal Challengers Bangalore,"['F du Plessis', 'Anuj Rawat', 'V Kohli', 'GJ Maxwell', 'SS Prabhudessai', 'Shahbaz Ahmed', 'KD Karthik', 'HV Patel', 'PWH de Silva', 'JR Hazlewood', 'Mohammed Siraj']"
1304082,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'AK Markram', 'N Pooran', 'Shashank Singh', 'J Suchith', 'B Kumar', 'M Jansen', 'T Natarajan', 'Umran Malik']"
548376,2012,Deccan Chargers,"['S Dhawan', 'PA Reddy', 'KC Sangakkara', 'CL White', 'JP Duminy', 'PA Patel', 'A Ashish Reddy', 'DW Steyn', 'A Mishra', 'MS Gony', 'V Pratap Singh']"
548376,2012,Royal Challengers Bangalore,"['CH Gayle', 'TM Dilshan', 'V Kohli', 'SS Tiwary', 'AB de Villiers', 'MA Agarwal', 'Z Khan', 'R Vinay Kumar', 'HV Patel', 'M Muralitharan', 'P Parameswaran']"
336026,2007/08,Royal Challengers Bangalore,"['JH Kallis', 'B Chipli', 'SP Goswami', 'R Dravid', 'Misbah-ul-Haq', 'CL White', 'B Akhil', 'P Kumar', 'Z Khan', 'A Kumble', 'DW Steyn']"
336026,2007/08,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'AB de Villiers', 'TM Dilshan', 'S Dhawan', 'KD Karthik', 'MF Maharoof', 'R Bhatia', 'VY Mahesh', 'PJ Sangwan', 'GD McGrath']"
1254116,2021,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'MP Stoinis', 'SS Iyer', 'RR Pant', 'SO Hetmyer', 'AR Patel', 'R Ashwin', 'K Rabada', 'Avesh Khan', 'A Nortje']"
1254116,2021,Kolkata Knight Riders,"['Shubman Gill', 'VR Iyer', 'N Rana', 'RA Tripathi', 'KD Karthik', 'EJG Morgan', 'Shakib Al Hasan', 'SP Narine', 'LH Ferguson', 'Shivam Mavi', 'CV Varun']"
829813,2015,Royal Challengers Bangalore,"['V Kohli', 'CH Gayle', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'AB Dinda']"
829813,2015,Delhi Daredevils,"['Q de Kock', 'SS Iyer', 'JP Duminy', 'Yuvraj Singh', 'KM Jadhav', 'AD Mathews', 'SS Tiwary', 'J Yadav', 'S Nadeem', 'GS Sandhu', 'Z Khan']"
734049,2014,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'Shakib Al Hasan', 'RN ten Doeschate', 'SA Yadav', 'PP Chawla', 'SP Narine', 'M Morkel', 'UT Yadav']"
734049,2014,Kings XI Punjab,"['V Sehwag', 'M Vohra', 'GJ Bailey', 'WP Saha', 'GJ Maxwell', 'DA Miller', 'AR Patel', 'MG Johnson', 'L Balaji', 'Karanveer Singh', 'P Awana']"
1359503,2023,Sunrisers Hyderabad,"['Mayank Dagar', 'HC Brook', 'Abhishek Sharma', 'RA Tripathi', 'AK Markram', 'H Klaasen', 'MA Agarwal', 'M Jansen', 'Washington Sundar', 'B Kumar', 'M Markande', 'Umran Malik']"
1359503,2023,Chennai Super Kings,"['Akash Singh', 'RD Gaikwad', 'DP Conway', 'AM Rahane', 'AT Rayudu', 'MM Ali', 'S Dube', 'RA Jadeja', 'MS Dhoni', 'TU Deshpande', 'M Theekshana', 'M Pathirana']"
392213,2009,Royal Challengers Bangalore,"['JH Kallis', 'W Jaffer', 'RV Uthappa', 'R Dravid', 'V Kohli', 'MV Boucher', 'RE van der Merwe', 'D du Preez', 'P Kumar', 'R Vinay Kumar', 'A Kumble']"
392213,2009,Rajasthan Royals,"['GC Smith', 'NV Ojha', 'LA Carseldine', 'YK Pathan', 'RA Jadeja', 'AS Raut', 'NK Patel', 'SK Warne', 'M Morkel', 'MM Patel', 'A Singh']"
1254117,2021,Chennai Super Kings,"['RD Gaikwad', 'F du Plessis', 'RV Uthappa', 'MM Ali', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'SN Thakur', 'DL Chahar', 'JR Hazlewood']"
1254117,2021,Kolkata Knight Riders,"['Shubman Gill', 'VR Iyer', 'N Rana', 'SP Narine', 'EJG Morgan', 'KD Karthik', 'Shakib Al Hasan', 'RA Tripathi', 'LH Ferguson', 'Shivam Mavi', 'CV Varun']"
1359502,2023,Kolkata Knight Riders,"['JJ Roy', 'Liton Das', 'VR Iyer', 'N Rana', 'Mandeep Singh', 'RK Singh', 'SP Narine', 'AD Russell', 'AS Roy', 'UT Yadav', 'CV Varun', 'K Khejroliya']"
1359502,2023,Delhi Capitals,"['I Sharma', 'DA Warner', 'PP Shaw', 'MR Marsh', 'PD Salt', 'MK Pandey', 'AR Patel', 'Aman Hakim Khan', 'Lalit Yadav', 'Mukesh Kumar', 'Kuldeep Yadav', 'A Nortje']"
392212,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'TL Suman', 'RG Sharma', 'DR Smith', 'Y Venugopal Rao', 'DB Ravi Teja', 'RJ Harris', 'Shoaib Ahmed', 'RP Singh', 'Harmeet Singh']"
392212,2009,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'PR Shah', 'JP Duminy', 'DJ Bravo', 'AM Nayar', 'Harbhajan Singh', 'SS Tiwary', 'RR Raje', 'DS Kulkarni', 'SL Malinga']"
548377,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'STR Binny', 'OA Shah', 'AL Menaria', 'DH Yagnik', 'GB Hogg', 'SW Tait', 'SK Trivedi', 'A Chandila']"
548377,2012,Mumbai Indians,"['SR Tendulkar', 'DR Smith', 'RG Sharma', 'KD Karthik', 'JEC Franklin', 'AT Rayudu', 'KA Pollard', 'Harbhajan Singh', 'SL Malinga', 'RP Singh', 'DS Kulkarni']"
336027,2007/08,Kolkata Knight Riders,"['Salman Butt', 'Mohammad Hafeez', 'SC Ganguly', 'DJ Hussey', 'DB Das', 'LR Shukla', 'WP Saha', 'AB Agarkar', 'Umar Gul', 'I Sharma', 'AB Dinda']"
336027,2007/08,Rajasthan Royals,"['GC Smith', 'SA Asnodkar', 'Sohail Tanvir', 'M Kaif', 'SR Watson', 'YK Pathan', 'RA Jadeja', 'SK Warne', 'M Rawat', 'SK Trivedi', 'MM Patel']"
1304083,2022,Lucknow Super Giants,"['Q de Kock', 'KL Rahul', 'MK Pandey', 'MP Stoinis', 'KH Pandya', 'DJ Hooda', 'A Badoni', 'JO Holder', 'PVD Chameera', 'Ravi Bishnoi', 'Mohsin Khan']"
1304083,2022,Mumbai Indians,"['Ishan Kishan', 'RG Sharma', 'D Brevis', 'SA Yadav', 'Tilak Varma', 'KA Pollard', 'DR Sams', 'JD Unadkat', 'HR Shokeen', 'JJ Bumrah', 'RP Meredith']"
548320,2012,Kolkata Knight Riders,"['JH Kallis', 'G Gambhir', 'MS Bisla', 'MK Tiwary', 'Shakib Al Hasan', 'YK Pathan', 'RN ten Doeschate', 'DB Das', 'R Bhatia', 'L Balaji', 'SP Narine']"
548320,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'AL Menaria', 'SP Goswami', 'OA Shah', 'BJ Hodge', 'J Botha', 'GB Hogg', 'AA Chavan', 'A Singh', 'SK Trivedi']"
598038,2013,Pune Warriors,"['RV Uthappa', 'AJ Finch', 'TL Suman', 'Yuvraj Singh', 'SPD Smith', 'LJ Wright', 'AM Nayar', 'KW Richardson', 'B Kumar', 'R Sharma', 'AB Dinda']"
598038,2013,Chennai Super Kings,"['MEK Hussey', 'WP Saha', 'SK Raina', 'S Badrinath', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'JA Morkel', 'CH Morris', 'R Ashwin', 'MM Sharma']"
829795,2015,Mumbai Indians,"['PA Patel', 'LMP Simmons', 'RG Sharma', 'KA Pollard', 'HH Pandya', 'AT Rayudu', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'SL Malinga', 'JJ Bumrah']"
829795,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'KD Karthik', 'SN Khan', 'Mandeep Singh', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'S Aravind']"
392183,2009,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'TM Dilshan', 'AB de Villiers', 'MK Tiwary', 'KD Karthik', 'DP Nannes', 'DL Vettori', 'VY Mahesh', 'AM Salvi', 'PJ Sangwan']"
392183,2009,Kings XI Punjab,"['RS Bopara', 'K Goel', 'Yuvraj Singh', 'KC Sangakkara', 'DPMD Jayawardene', 'IK Pathan', 'PP Chawla', 'T Kohli', 'VS Malik', 'VRV Singh', 'YA Abdulla']"
419108,2009/10,Kings XI Punjab,"['RS Bopara', 'MS Bisla', 'KC Sangakkara', 'Yuvraj Singh', 'DPMD Jayawardene', 'IK Pathan', 'M Kaif', 'PP Chawla', 'RR Powar', 'S Sreesanth', 'YA Abdulla']"
419108,2009/10,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'TM Dilshan', 'AB de Villiers', 'KD Karthik', 'M Manhas', 'MF Maharoof', 'A Mishra', 'PJ Sangwan', 'VY Mahesh', 'DP Nannes']"
734009,2014,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'Shakib Al Hasan', 'RN ten Doeschate', 'SA Yadav', 'PP Chawla', 'M Morkel', 'UT Yadav', 'SP Narine']"
734009,2014,Mumbai Indians,"['LMP Simmons', 'CM Gautam', 'AT Rayudu', 'RG Sharma', 'CJ Anderson', 'KA Pollard', 'AP Tare', 'Harbhajan Singh', 'SL Malinga', 'JJ Bumrah', 'PP Ojha']"
1304095,2022,Royal Challengers Bangalore,"['V Kohli', 'F du Plessis', 'GJ Maxwell', 'MK Lomror', 'RM Patidar', 'KD Karthik', 'PWH de Silva', 'Shahbaz Ahmed', 'HV Patel', 'Mohammed Siraj', 'JR Hazlewood']"
1304095,2022,Chennai Super Kings,"['RD Gaikwad', 'DP Conway', 'RV Uthappa', 'AT Rayudu', 'MM Ali', 'RA Jadeja', 'MS Dhoni', 'D Pretorius', 'Simarjeet Singh', 'M Theekshana', 'Mukesh Choudhary']"
1359543,2023,Sunrisers Hyderabad,"['Kartik Tyagi', 'Vivrant Sharma', 'MA Agarwal', 'H Klaasen', 'GD Phillips', 'AK Markram', 'HC Brook', 'Sanvir Singh', 'Nithish Kumar Reddy', 'Mayank Dagar', 'B Kumar', 'Umran Malik']"
1359543,2023,Mumbai Indians,"['Ishan Kishan', 'RG Sharma', 'C Green', 'SA Yadav', 'TH David', 'N Wadhera', 'CJ Jordan', 'PP Chawla', 'JP Behrendorff', 'K Kartikeya', 'Akash Madhwal']"
1216519,2020/21,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'AR Patel', 'R Ashwin', 'K Rabada', 'A Nortje', 'HV Patel']"
1216519,2020/21,Royal Challengers Bangalore,"['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'MM Ali', 'Washington Sundar', 'S Dube', 'I Udana', 'Navdeep Saini', 'Mohammed Siraj', 'YS Chahal']"
548336,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'OA Shah', 'SP Goswami', 'BJ Hodge', 'STR Binny', 'KK Cooper', 'GB Hogg', 'Pankaj Singh', 'SK Trivedi', 'A Chandila']"
548336,2012,Royal Challengers Bangalore,"['V Kohli', 'TM Dilshan', 'MA Agarwal', 'CH Gayle', 'AB de Villiers', 'SS Tiwary', 'DL Vettori', 'R Vinay Kumar', 'Z Khan', 'HV Patel', 'KP Appanna']"
392195,2009,Kings XI Punjab,"['RS Bopara', 'K Goel', 'KC Sangakkara', 'Yuvraj Singh', 'DPMD Jayawardene', 'IK Pathan', 'PP Chawla', 'WA Mota', 'RR Powar', 'VRV Singh', 'YA Abdulla']"
392195,2009,Rajasthan Royals,"['SA Asnodkar', 'GC Smith', 'RJ Quiney', 'YK Pathan', 'AD Mascarenhas', 'RA Jadeja', 'AS Raut', 'SK Warne', 'M Rawat', 'MM Patel', 'Kamran Khan']"
829783,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'HH Pandya', 'RG Sharma', 'Harbhajan Singh', 'AT Rayudu', 'KA Pollard', 'J Suchith', 'R Vinay Kumar', 'MJ McClenaghan', 'SL Malinga']"
829783,2015,Delhi Daredevils,"['MA Agarwal', 'SS Iyer', 'JP Duminy', 'KM Jadhav', 'Yuvraj Singh', 'AD Mathews', 'SS Tiwary', 'NM Coulter-Nile', 'A Mishra', 'Imran Tahir', 'Z Khan']"
1254101,2021,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'RR Pant', 'SS Iyer', 'SO Hetmyer', 'RV Patel', 'AR Patel', 'R Ashwin', 'K Rabada', 'Avesh Khan', 'A Nortje']"
1254101,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'KS Bharat', 'AB de Villiers', 'GJ Maxwell', 'DT Christian', 'Shahbaz Ahmed', 'GHS Garton', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
392204,2009,Royal Challengers Bangalore,"['JD Ryder', 'SP Goswami', 'R Bishnoi', 'JH Kallis', 'RV Uthappa', 'V Kohli', 'MV Boucher', 'RE van der Merwe', 'P Kumar', 'A Kumble', 'KP Appanna']"
392204,2009,Kings XI Punjab,"['Yuvraj Singh', 'K Goel', 'SM Katich', 'KC Sangakkara', 'DPMD Jayawardene', 'IK Pathan', 'PP Chawla', 'RR Powar', 'TM Srivastava', 'VS Malik', 'YA Abdulla']"
1359514,2023,Sunrisers Hyderabad,"['T Natarajan', 'Abhishek Sharma', 'MA Agarwal', 'RA Tripathi', 'AK Markram', 'HC Brook', 'H Klaasen', 'Abdul Samad', 'AJ Hosein', 'M Markande', 'B Kumar', 'Umran Malik']"
1359514,2023,Delhi Capitals,"['I Sharma', 'DA Warner', 'PD Salt', 'MR Marsh', 'MK Pandey', 'PK Garg', 'SN Khan', 'AR Patel', 'RV Patel', 'Kuldeep Yadav', 'A Nortje', 'Mukesh Kumar']"
548361,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'STR Binny', 'BJ Hodge', 'J Botha', 'AL Menaria', 'DH Yagnik', 'SW Tait', 'SK Trivedi', 'Pankaj Singh']"
548361,2012,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'DJ Bravo', 'MS Dhoni', 'RA Jadeja', 'JA Morkel', 'S Anirudha', 'R Ashwin', 'BW Hilfenhaus', 'VY Mahesh']"
1082629,2017,Rising Pune Supergiant,"['AM Rahane', 'RA Tripathi', 'SPD Smith', 'MK Tiwary', 'BA Stokes', 'MS Dhoni', 'DT Christian', 'Washington Sundar', 'JD Unadkat', 'SN Thakur', 'Imran Tahir']"
1082629,2017,Gujarat Lions,"['Ishan Kishan', 'BB McCullum', 'SK Raina', 'AJ Finch', 'DR Smith', 'KD Karthik', 'RA Jadeja', 'JP Faulkner', 'PJ Sangwan', 'Basil Thampi', 'Ankit Soni']"
336031,2007/08,Kings XI Punjab,"['SE Marsh', 'KC Sangakkara', 'Yuvraj Singh', 'LA Pomersbach', 'DPMD Jayawardene', 'PP Chawla', 'TM Srivastava', 'RR Powar', 'Gagandeep Singh', 'VRV Singh', 'S Sreesanth']"
336031,2007/08,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'RG Sharma', 'Y Venugopal Rao', 'LPC Silva', 'SB Styris', 'DB Ravi Teja', 'SB Bangar', 'RP Singh', 'PP Ojha', 'DP Vijaykumar']"
419149,2009/10,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'G Gambhir', 'PD Collingwood', 'KD Karthik', 'DL Vettori', 'M Manhas', 'R Bhatia', 'MF Maharoof', 'A Mishra', 'A Nehra']"
419149,2009/10,Kings XI Punjab,"['DPMD Jayawardene', 'IK Pathan', 'KC Sangakkara', 'Yuvraj Singh', 'AB Barath', 'J Theron', 'K Goel', 'RS Sodhi', 'PP Chawla', 'RR Powar', 'L Ablish']"
1175367,2019,Chennai Super Kings,"['AT Rayudu', 'SR Watson', 'SK Raina', 'KM Jadhav', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'DL Chahar', 'SN Thakur', 'MJ Santner', 'Imran Tahir']"
1175367,2019,Rajasthan Royals,"['AM Rahane', 'JC Buttler', 'SV Samson', 'RA Tripathi', 'SPD Smith', 'BA Stokes', 'K Gowtham', 'JC Archer', 'S Gopal', 'JD Unadkat', 'DS Kulkarni']"
1082594,2017,Kings XI Punjab,"['HM Amla', 'M Vohra', 'WP Saha', 'AR Patel', 'GJ Maxwell', 'DA Miller', 'MP Stoinis', 'Swapnil Singh', 'MM Sharma', 'Sandeep Sharma', 'T Natarajan']"
1082594,2017,Rising Pune Supergiant,"['AM Rahane', 'MA Agarwal', 'SPD Smith', 'BA Stokes', 'MS Dhoni', 'MK Tiwary', 'DT Christian', 'R Bhatia', 'RD Chahar', 'Imran Tahir', 'AB Dinda']"
1304113,2022,Gujarat Titans,"['WP Saha', 'Shubman Gill', 'MS Wade', 'HH Pandya', 'DA Miller', 'R Tewatia', 'Rashid Khan', 'R Sai Kishore', 'LH Ferguson', 'Yash Dayal', 'Mohammed Shami']"
1304113,2022,Royal Challengers Bangalore,"['V Kohli', 'F du Plessis', 'GJ Maxwell', 'KD Karthik', 'RM Patidar', 'MK Lomror', 'Shahbaz Ahmed', 'HV Patel', 'PWH de Silva', 'JR Hazlewood', 'S Kaul']"
734025,2014,Kings XI Punjab,"['V Sehwag', 'M Vohra', 'SE Marsh', 'GJ Maxwell', 'GJ Bailey', 'WP Saha', 'AR Patel', 'R Dhawan', 'BE Hendricks', 'Shivam Sharma', 'Sandeep Sharma']"
734025,2014,Mumbai Indians,"['LMP Simmons', 'MEK Hussey', 'AT Rayudu', 'RG Sharma', 'KA Pollard', 'AP Tare', 'JJ Bumrah', 'K Santokie', 'P Kumar', 'PP Ojha', 'S Gopal']"
1304056,2022,Gujarat Titans,"['MS Wade', 'Shubman Gill', 'V Shankar', 'HH Pandya', 'DA Miller', 'R Tewatia', 'A Manohar', 'Rashid Khan', 'VR Aaron', 'LH Ferguson', 'Mohammed Shami']"
1304056,2022,Delhi Capitals,"['PP Shaw', 'TL Seifert', 'Mandeep Singh', 'RR Pant', 'Lalit Yadav', 'R Powell', 'AR Patel', 'SN Thakur', 'Kuldeep Yadav', 'KK Ahmed', 'Mustafizur Rahman']"
1178410,2019,Royal Challengers Bangalore,"['PA Patel', 'V Kohli', 'AD Nath', 'MM Ali', 'MP Stoinis', 'H Klaasen', 'P Negi', 'DW Steyn', 'Mohammed Siraj', 'YS Chahal', 'Navdeep Saini']"
1178410,2019,Kolkata Knight Riders,"['CA Lynn', 'SP Narine', 'Shubman Gill', 'RV Uthappa', 'N Rana', 'AD Russell', 'KD Karthik', 'PP Chawla', 'Kuldeep Yadav', 'HF Gurney', 'M Prasidh Krishna']"
501230,2011,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'JR Hopes', 'IK Pathan', 'TR Birt', 'Y Venugopal Rao', 'NV Ojha', 'Y Nagar', 'AB Agarkar', 'M Morkel', 'UT Yadav']"
501230,2011,Kolkata Knight Riders,"['JH Kallis', 'SP Goswami', 'G Gambhir', 'MK Tiwary', 'YK Pathan', 'EJG Morgan', 'RN ten Doeschate', 'B Lee', 'L Balaji', 'Iqbal Abdulla', 'JD Unadkat']"
1136569,2018,Mumbai Indians,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'RG Sharma', 'KA Pollard', 'KH Pandya', 'HH Pandya', 'A Dananjaya', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']"
1136569,2018,Delhi Daredevils,"['JJ Roy', 'G Gambhir', 'RR Pant', 'GJ Maxwell', 'SS Iyer', 'V Shankar', 'DT Christian', 'R Tewatia', 'S Nadeem', 'Mohammed Shami', 'TA Boult']"
733975,2014,Delhi Daredevils,"['Q de Kock', 'M Vijay', 'KP Pietersen', 'KD Karthik', 'JP Duminy', 'KM Jadhav', 'WD Parnell', 'S Nadeem', 'Mohammed Shami', 'JD Unadkat', 'R Sharma']"
733975,2014,Rajasthan Royals,"['AM Rahane', 'KK Nair', 'SV Samson', 'R Bhatia', 'SR Watson', 'STR Binny', 'SPD Smith', 'JP Faulkner', 'DS Kulkarni', 'KW Richardson', 'PV Tambe']"
419132,2009/10,Mumbai Indians,"['S Dhawan', 'SR Tendulkar', 'KA Pollard', 'SS Tiwary', 'AT Rayudu', 'DJ Bravo', 'R Sathish', 'Harbhajan Singh', 'R McLaren', 'Z Khan', 'SL Malinga']"
419132,2009/10,Kings XI Punjab,"['RS Bopara', 'SE Marsh', 'MS Bisla', 'DPMD Jayawardene', 'Yuvraj Singh', 'IK Pathan', 'B Lee', 'K Goel', 'PP Chawla', 'VS Malik', 'SJ Srivastava']"
598002,2013,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'DJ Bravo', 'S Badrinath', 'MS Dhoni', 'RA Jadeja', 'R Ashwin', 'B Laughlin', 'AS Rajpoot', 'DP Nannes']"
598002,2013,Mumbai Indians,"['RT Ponting', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'DR Smith', 'Harbhajan Singh', 'MG Johnson', 'MM Patel', 'PP Ojha']"
1216535,2020/21,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'HV Patel', 'R Ashwin', 'P Dubey', 'K Rabada', 'A Nortje']"
1216535,2020/21,Mumbai Indians,"['Ishan Kishan', 'Q de Kock', 'SA Yadav', 'SS Tiwary', 'KH Pandya', 'KA Pollard', 'NM Coulter-Nile', 'J Yadav', 'RD Chahar', 'TA Boult', 'JJ Bumrah']"
1136586,2018,Delhi Daredevils,"['PP Shaw', 'C Munro', 'SS Iyer', 'RR Pant', 'GJ Maxwell', 'V Shankar', 'R Tewatia', 'LE Plunkett', 'A Mishra', 'Avesh Khan', 'TA Boult']"
1136586,2018,Kolkata Knight Riders,"['CA Lynn', 'SP Narine', 'RV Uthappa', 'N Rana', 'KD Karthik', 'Shubman Gill', 'AD Russell', 'Shivam Mavi', 'PP Chawla', 'MG Johnson', 'Kuldeep Yadav']"
1254068,2021,Punjab Kings,"['KL Rahul', 'MA Agarwal', 'CH Gayle', 'DJ Hooda', 'N Pooran', 'M Shahrukh Khan', 'Jalaj S Saxena', 'JA Richardson', 'Mohammed Shami', 'RP Meredith', 'Arshdeep Singh']"
1254068,2021,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SPD Smith', 'RR Pant', 'MP Stoinis', 'Lalit Yadav', 'LI Meriwala', 'CR Woakes', 'R Ashwin', 'K Rabada', 'Avesh Khan']"
1359538,2023,Delhi Capitals,"['Mukesh Kumar', 'DA Warner', 'PP Shaw', 'RR Rossouw', 'PD Salt', 'AR Patel', 'Aman Hakim Khan', 'YV Dhull', 'Kuldeep Yadav', 'A Nortje', 'I Sharma', 'KK Ahmed']"
1359538,2023,Punjab Kings,"['NT Ellis', 'P Simran Singh', 'S Dhawan', 'Atharva Taide', 'LS Livingstone', 'JM Sharma', 'M Shahrukh Khan', 'SM Curran', 'Harpreet Brar', 'RD Chahar', 'K Rabada', 'Arshdeep Singh']"
1359492,2023,Punjab Kings,"['RD Chahar', 'P Simran Singh', 'S Dhawan', 'MW Short', 'PBB Rajapaksa', 'JM Sharma', 'SM Curran', 'M Shahrukh Khan', 'Harpreet Brar', 'R Dhawan', 'K Rabada', 'Arshdeep Singh']"
1359492,2023,Gujarat Titans,"['WP Saha', 'Shubman Gill', 'B Sai Sudharsan', 'HH Pandya', 'DA Miller', 'R Tewatia', 'Rashid Khan', 'AS Joseph', 'Mohammed Shami', 'MM Sharma', 'J Little']"
392228,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'TL Suman', 'A Symonds', 'RG Sharma', 'Y Venugopal Rao', 'DB Ravi Teja', 'RJ Harris', 'Harmeet Singh', 'RP Singh', 'PP Ojha']"
392228,2009,Kolkata Knight Riders,"['BB McCullum', 'SC Ganguly', 'BJ Hodge', 'DJ Hussey', 'WP Saha', 'Mashrafe Mortaza', 'AB Agarkar', 'Yashpal Singh', 'M Kartik', 'I Sharma', 'SS Shaikh']"
1254087,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'KS Bharat', 'GJ Maxwell', 'AB de Villiers', 'Sachin Baby', 'PWH de Silva', 'KA Jamieson', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
1254087,2021,Kolkata Knight Riders,"['Shubman Gill', 'VR Iyer', 'AD Russell', 'N Rana', 'RA Tripathi', 'EJG Morgan', 'KD Karthik', 'LH Ferguson', 'SP Narine', 'CV Varun', 'M Prasidh Krishna']"
1136617,2018,Sunrisers Hyderabad,"['S Dhawan', 'SP Goswami', 'KS Williamson', 'MK Pandey', 'Shakib Al Hasan', 'YK Pathan', 'CR Brathwaite', 'B Kumar', 'Rashid Khan', 'S Kaul', 'Sandeep Sharma']"
1136617,2018,Chennai Super Kings,"['SR Watson', 'F du Plessis', 'SK Raina', 'AT Rayudu', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'DL Chahar', 'Harbhajan Singh', 'SN Thakur', 'L Ngidi']"
980971,2016,Kings XI Punjab,"['M Vijay', 'MP Stoinis', 'HM Amla', 'WP Saha', 'GJ Maxwell', 'DA Miller', 'AR Patel', 'Gurkeerat Singh', 'MM Sharma', 'Sandeep Sharma', 'KC Cariappa']"
980971,2016,Delhi Daredevils,"['Q de Kock', 'SV Samson', 'KK Nair', 'SW Billings', 'CR Brathwaite', 'CH Morris', 'RR Pant', 'A Mishra', 'Mohammed Shami', 'Z Khan', 'S Nadeem']"
419165,2009/10,Chennai Super Kings,"['M Vijay', 'ML Hayden', 'SK Raina', 'S Badrinath', 'MS Dhoni', 'JA Morkel', 'S Anirudha', 'R Ashwin', 'SB Jakati', 'DE Bollinger', 'M Muralitharan']"
419165,2009/10,Mumbai Indians,"['S Dhawan', 'SR Tendulkar', 'AM Nayar', 'Harbhajan Singh', 'AT Rayudu', 'SS Tiwary', 'JP Duminy', 'KA Pollard', 'Z Khan', 'SL Malinga', 'CRD Fernando']"
501267,2011,Kolkata Knight Riders,"['JH Kallis', 'SP Goswami', 'G Gambhir', 'MK Tiwary', 'YK Pathan', 'RN ten Doeschate', 'R Bhatia', 'Shakib Al Hasan', 'B Lee', 'L Balaji', 'Iqbal Abdulla']"
501267,2011,Mumbai Indians,"['TL Suman', 'SR Tendulkar', 'Harbhajan Singh', 'RG Sharma', 'KA Pollard', 'JEC Franklin', 'AT Rayudu', 'R Sathish', 'AN Ahmed', 'RW Price', 'SL Malinga']"
1082605,2017,Delhi Daredevils,"['SV Samson', 'SW Billings', 'KK Nair', 'SS Iyer', 'RR Pant', 'CJ Anderson', 'CH Morris', 'PJ Cummins', 'A Mishra', 'Z Khan', 'S Nadeem']"
